person_id,player_name,player_type,draft_year,draft_pick,draft_round,draft_bonus,draft_school,draft_rank,draft_position,height,weight,bats,throws,college_season,fg_G,fg_AB,fg_PA,fg_H,fg_1B,fg_2B,fg_3B,fg_HR,fg_R,fg_RBI,fg_BB,fg_IBB,fg_SO,fg_HBP,fg_SF,fg_SH,fg_GDP,fg_SB,fg_CS,fg_AVG,fg_BB_pct,fg_K_pct,fg_BB/K,fg_OBP,fg_SLG,fg_OPS,fg_ISO,fg_Spd,fg_BABIP,fg_wRC,fg_wRAA,fg_wOBA,fg_wRC_plus,fg_wBsR,fg_Age,fg_MaxAge,reached_mlb,mlb_debut_date,peak_level,peak_level_rank,num_milb_seasons,milb_seasons_list,first_milb_level,first_milb_season,first_milb_avg,first_milb_obp,first_milb_slg,first_milb_ops,first_milb_babip,first_milb_gamesPlayed,first_milb_plateAppearances,first_milb_homeRuns,first_milb_strikeOuts,first_milb_baseOnBalls,best_milb_avg,best_milb_obp,best_milb_slg,best_milb_ops,best_milb_babip,best_milb_gamesPlayed,best_milb_plateAppearances,best_milb_homeRuns,best_milb_strikeOuts,best_milb_baseOnBalls,first_milb_era,first_milb_whip,first_milb_k_per_9,first_milb_bb_per_9,first_milb_fip,first_milb_gamesPitched,first_milb_inningsPitched,first_milb_k_bb,fg_W,fg_L,fg_ERA,fg_GS,fg_CG,fg_SHO,fg_SV,fg_IP,fg_TBF,fg_ER,fg_WP,fg_BK,fg_K_per_nine,fg_BB_per_nine,fg_KBB,fg_HR_per_nine,fg_WHIP,fg_LOB_pct,fg_FIP,fg_ERA_minus_FIP,fg_K_minus_BB_pct,best_milb_era,best_milb_whip,best_milb_k_per_9,best_milb_bb_per_9,best_milb_fip,best_milb_gamesPitched,best_milb_inningsPitched,best_milb_k_bb,best_milb_k_bb_pct,draftability_score,school_class,conference_tier,conference,bmi
805998,Ben Ethridge,pitcher,2022,444,15,125000.0,Southern Mississippi,,Pitcher,"6' 2""",190,R,R,2022,12.0,,,33.0,,,,1.0,17.0,,7.0,,39.0,3.0,,,,,,0.25,0.04929577,0.27464789,,,,,,,0.34782609,,,,,,20,20,False,,A,1,2,"[2023, 2024]",A,2023,,,,,,,,,63.0,36.0,,,,,,,,,63.0,36.0,2.99,1.21,7.24,4.14,3.69,25.0,78.33333333333333,1.75,1.0,3.0,4.15384600148399,5.0,0.0,0.0,0.0,34.2,142.0,16.0,6.0,0.0,10.124999628617228,1.817307625649246,5.57142857,0.2596153750927494,1.1538461115233307,0.625,2.9379880688599576,1.2158579326240329,0.22535211,2.99,1.21,7.24,4.14,3.69,25.0,78.33333333333333,1.75,0.0836,,4YR JR,1.0,SEC,24.4
814837,Jacob Cravey,pitcher,2023,181,6,300000.0,Samford University,,Pitcher,"6' 6""",215,L,R,2023,17.0,,,83.0,,,,14.0,42.0,,40.0,,126.0,7.0,,,,,,0.21391753,0.09195402,0.28965517,,,,,,,0.27822581,,,,,,21,21,False,,A+,2,2,"[2024, 2025]",A,2024,,,,,,,,,74.0,58.0,,,,,,,,,25.0,14.0,5.27,1.72,7.96,6.24,4.3,24.0,83.66666666666667,1.28,9.0,2.0,3.0955414764876026,16.0,3.0,0.0,1.0,104.2,435.0,36.0,7.0,0.0,10.834395167706608,3.4394905294306697,3.15,1.2038216853007344,1.1751592642221451,0.79710145,4.873345758434319,-1.7778042819467168,0.19770115,0.77,1.07,9.64,5.4,3.31,10.0,23.333333333333332,1.79,0.1183,,4YR JR,2.0,CUSA,24.8
680732,Sean Burke,pitcher,2021,94,3,900000.0,Maryland,75.0,Pitcher,"6' 6""",240,R,R,2021,14.0,,,48.0,,,,6.0,33.0,,42.0,,107.0,4.0,,,,,,0.17582418,0.13166144,0.3354232,,,,,,,0.2625,,,,,,21,21,True,2024-09-10,AAA,4,3,"[2021, 2022, 2022]",A,2021,,,,,,,,,20.0,10.0,,,,,,,,,99.0,33.0,3.21,1.36,12.86,6.43,2.81,5.0,14.0,2.0,6.0,3.0,3.2690581841213695,13.0,0.0,0.0,0.0,74.1,319.0,27.0,8.0,0.0,12.955156507443943,5.085201619744352,2.54761905,0.7264573742491932,1.210762290415322,0.71261682,3.838032251557977,-0.5689740674366073,0.20376176,4.81,1.44,12.21,4.07,3.87,19.0,73.0,3.0,0.2082,,4YR JR,2.0,Big Ten,27.7
681258,Hunter Perdue,pitcher,2021,299,10,57500.0,Florida State,,Pitcher,"6' 3""",210,R,R,2021,20.0,,,19.0,,,,2.0,11.0,,10.0,,28.0,2.0,,,,,,0.22619048,0.10416667,0.29166667,,,,,,,0.31481481,,,,,,22,22,False,,A,1,1,[2021],A,2021,,,,,,,,,24.0,12.0,,,,,,,,,24.0,12.0,4.05,1.45,10.8,5.4,2.5,6.0,20.0,2.0,1.0,3.0,3.272727272727273,0.0,0.0,0.0,1.0,22.0,96.0,8.0,3.0,0.0,11.454545454545457,4.090909090909091,2.8,0.8181818181818182,1.318181818181818,0.70921986,3.912662003257058,-0.6399347305297849,0.1875,4.05,1.45,10.8,5.4,2.5,6.0,20.0,2.0,0.1379,,4YR JR,2.0,American,26.2
800723,Trevin Michael,pitcher,2022,297,10,50000.0,Oklahoma,,Pitcher,"6' 2""",200,R,R,2022,32.0,,,55.0,,,,10.0,25.0,,20.0,,95.0,3.0,,,,,,0.20992366,0.07017544,0.33333333,,,,,,,0.2866242,,,,,,24,24,False,,AA,3,5,"[2022, 2023, 2023, 2024, 2025]",A+,2022,,,,,,,,,11.0,4.0,,,,,,,,,50.0,14.0,7.71,1.39,10.61,3.86,6.21,8.0,9.333333333333334,2.75,4.0,2.0,2.888372195518749,2.0,0.0,0.0,10.0,71.2,285.0,23.0,8.0,0.0,11.930232981490484,2.51162799610326,4.75,1.25581399805163,1.046511665043025,0.828125,4.038270322687243,-1.1498981271684938,0.2631579,3.43,1.25,11.44,3.2,1.96,34.0,39.333333333333336,3.57,0.2169,,4YR 5S,1.0,Big 12,25.7
690217,C.J. Culpepper,pitcher,2022,384,13,125000.0,California Baptist University,,Pitcher,"6' 3""",193,R,R,2022,16.0,,,55.0,,,,4.0,30.0,,24.0,,76.0,4.0,,,,,,0.21400778,0.08421053,0.26666667,,,,,,,0.28813559,,,,,,20,20,False,,AA,3,3,"[2023, 2024, 2025]",A+,2023,,,,,,,,,8.0,1.0,,,,,,,,,21.0,7.0,1.8,1.0,14.4,1.8,0.5,1.0,5.0,8.0,5.0,3.0,3.260869565217391,14.0,1.0,1.0,1.0,69.0,285.0,25.0,5.0,0.0,9.91304347826087,3.130434782608696,3.16666667,0.5217391304347826,1.144927536231884,0.68475452,4.377497808484064,-1.1166282432666723,0.18245614,4.71,1.24,9.0,3.0,3.77,6.0,21.0,3.0,0.1556,,4YR JR,1.0,ACC,24.1
695243,Mason Miller,pitcher,2021,97,3,599100.0,Gardner-Webb University,161.0,Pitcher,"6' 5""",200,R,R,2021,15.0,,,73.0,,,,6.0,39.0,,30.0,,121.0,12.0,,,,,,0.20621469,0.07575758,0.30555556,,,,,,,0.29515419,,,,,,22,22,True,2023-04-19,A+,2,1,[2022],A+,2022,,,,,,,,,13.0,2.0,,,,,,,,,,,3.86,0.71,16.71,2.57,2.1,3.0,7.0,6.5,8.0,1.0,3.302158364005284,14.0,0.0,0.0,0.0,92.2,396.0,34.0,11.0,0.0,11.751798883665863,2.913669144710545,4.03333333,0.5827338289421089,1.1115108218710597,0.71294559,3.7199803267260223,-0.4178219627207387,0.22979798,,,,,,,,,,,4YR 5S,4.0,Big South,23.7
694462,Hurston Waldrep,pitcher,2023,24,1,2997500.0,Florida,19.0,Pitcher,"6' 2""",210,R,R,2023,19.0,,,85.0,,,,12.0,50.0,,57.0,,156.0,9.0,,,,,,0.22193211,0.12694878,0.34743875,,,,,,,0.33953488,,,,,,21,21,True,2024-06-09,AAA,4,3,"[2023, 2023, 2024]",AAA,2023,,,,,,,,,5.0,3.0,,,,,,,,,43.0,24.0,0.0,1.62,10.38,6.23,2.87,1.0,4.333333333333333,1.67,10.0,3.0,4.160655841781262,19.0,0.0,0.0,0.0,101.2,449.0,47.0,11.0,0.0,13.809836411018656,5.045901765564509,2.73684211,1.0622951085398966,1.396721346413568,0.75260805,4.058428218106498,0.1022276236747634,0.22048998,3.38,1.45,9.67,5.4,3.73,8.0,40.0,1.79,0.1105,,4YR JR,2.0,American,27.0
669067,Ryan Webb,pitcher,2021,125,4,400000.0,Georgia,155.0,Pitcher,"6' 1""",202,L,L,2021,11.0,,,43.0,,,,10.0,26.0,,17.0,,82.0,3.0,,,,,,0.19457014,0.07053942,0.34024896,,,,,,,0.25581395,,,,,,22,22,False,,AAA,4,4,"[2022, 2023, 2024, 2025]",A,2022,,,,,,,,,6.0,3.0,,,,,,,,,83.0,34.0,0.0,0.6,10.8,5.4,2.5,1.0,5.0,2.0,3.0,4.0,3.3184356834702373,11.0,0.0,0.0,0.0,59.2,241.0,22.0,4.0,0.0,12.368714820207249,2.5642457554088196,4.82352941,1.5083798561228352,1.0055865707485567,0.75510204,4.064224315392815,-0.7457886319225779,0.26970954,3.29,1.24,9.11,3.73,3.3,17.0,82.0,2.44,0.1404,,4YR SR,2.0,Sun Belt,26.6
687439,Colton Johnson,pitcher,2021,488,16,10000.0,Illinois State,,Pitcher,"6' 4""",220,L,L,2021,14.0,,,88.0,,,,8.0,39.0,,24.0,,86.0,8.0,,,,,,0.26190476,0.06521739,0.23369565,,,,,,,0.33057851,,,,,,22,22,False,,AA,3,2,"[2024, 2025]",AA,2024,,,,,,,,,0.0,2.0,,,,,,,,,,,0.0,6.0,0.0,54.0,21.1,1.0,0.3333333333333333,0.0,3.0,5.0,3.323077020588714,14.0,1.0,0.0,0.0,86.2,368.0,32.0,1.0,0.0,8.93076949283217,2.4923077654415353,3.58333333,0.8307692551471785,1.2923077302289443,0.74448529,4.067140023835313,-0.7440630032465987,0.16847826,,,,,,,,,,,4YR SR,4.0,OVC,26.8
690981,Lucas Gordon,pitcher,2023,179,6,300000.0,Texas,,Pitcher,"6' 1""",193,L,L,2023,19.0,,,85.0,,,,9.0,33.0,,34.0,,103.0,9.0,,,,,,0.22606383,0.08114558,0.24582339,,,,,,,0.28787879,,,,,,21,21,False,,AA,3,3,"[2023, 2024, 2025]",A,2023,,,,,,,,,6.0,3.0,,,,,,,,,32.0,27.0,0.0,1.31,10.12,5.06,2.54,2.0,5.333333333333333,2.0,7.0,2.0,2.6298701950140173,17.0,0.0,0.0,0.0,102.2,419.0,30.0,3.0,0.0,9.029221002881458,2.9805195543492196,3.02941176,0.7889610585042052,1.1590909378024743,0.82322357,4.262118162170272,-1.6322479671562546,0.16467781,2.81,1.3,6.91,5.83,5.07,9.0,41.666666666666664,1.19,0.0296,,4YR JR,,,25.5
669662,Haylen Green,pitcher,2021,605,20,20000.0,TCU,,Pitcher,"5' 11""",185,L,L,2021,25.0,,,43.0,,,,2.0,24.0,,5.0,,55.0,4.0,,,,,,0.23243243,0.0257732,0.28350515,,,,,,,0.3203125,,,,,,23,23,False,,AA,3,3,"[2021, 2022, 2023]",A,2021,,,,,,,,,1.0,0.0,,,,,,,,,34.0,15.0,0.0,0.5,4.5,0.0,2.1,2.0,2.0,1.0,1.0,3.0,3.328767036313435,0.0,0.0,0.0,12.0,48.2,194.0,18.0,2.0,0.0,10.171232610957718,0.9246575100870652,11.0,0.3698630040348261,0.9863013440928696,0.56910569,2.516518637806954,0.812248398506481,0.25773196,5.56,1.5,9.0,3.97,3.92,27.0,34.0,2.27,0.1218,,4YR 5S,,,25.8
802138,Jacob Watters,pitcher,2022,124,4,491750.0,West Virginia,154.0,Pitcher,"6' 4""",230,R,R,2022,18.0,,,64.0,,,,8.0,44.0,,41.0,,75.0,1.0,,,,,,0.27234043,0.14801444,0.27075812,,,,,,,0.36842105,,,,,,21,21,False,,A+,2,2,"[2022, 2023]",A+,2022,,,,,,,,,2.0,3.0,,,,,,,,,94.0,59.0,0.0,1.33,6.0,9.0,5.77,2.0,3.0,0.67,3.0,7.0,6.21910125687634,11.0,0.0,0.0,1.0,59.1,277.0,41.0,15.0,0.0,11.376404738188429,6.21910125687634,1.82926829,1.2134831720734325,1.7696629592737554,0.65400844,5.261003558519227,0.958097698357113,0.12274368,6.62,1.68,10.03,6.3,4.42,22.0,84.33333333333333,1.59,0.0884,,4YR JR,1.0,ACC,28.0
689042,Jared Karros,pitcher,2022,495,16,125000.0,UCLA,,Pitcher,"6' 7""",195,R,R,2021,7.0,,,21.0,,,,2.0,11.0,,5.0,,32.0,2.0,,,,,,0.20792079,0.0462963,0.2962963,,,,,,,0.28358209,,,,,,20,20,False,,AA,3,2,"[2023, 2024]",A+,2023,,,,,,,,,11.0,3.0,,,,,,,,,38.0,15.0,3.52,1.04,12.91,3.52,3.1,2.0,7.666666666666667,3.67,2.0,1.0,3.3333333333333335,3.0,0.0,0.0,0.0,27.0,108.0,10.0,2.0,0.0,10.666666666666666,1.6666666666666667,6.4,0.6666666666666666,0.9629629629629628,0.67460317,3.1177126707854095,0.215620662547924,0.25,4.01,1.34,10.16,4.01,3.34,8.0,33.666666666666664,2.53,0.1655,,4YR SO,,,22.0
701318,Ryan Cardona,pitcher,2021,570,19,110000.0,Marist College,,Pitcher,"6' 1""",213,R,R,2021,6.0,,,24.0,,,,2.0,20.0,,22.0,,28.0,7.0,,,,,,0.21428571,0.15602837,0.19858156,,,,,,,0.26829268,,,,,,21,21,False,,AA,3,5,"[2021, 2022, 2023, 2024, 2025]",A,2021,,,,,,,,,7.0,5.0,,,,,,,,,92.0,50.0,5.0,1.67,7.0,5.0,4.99,4.0,9.0,1.4,1.0,3.0,3.3370787232019388,6.0,0.0,0.0,0.0,29.2,141.0,11.0,7.0,0.0,8.494382204514025,6.6741574464038775,1.27272727,0.6067415860367161,1.550561830982719,0.65737052,6.299815152657935,-2.962736429455996,0.04255319,3.36,1.4,11.04,6.0,3.97,25.0,75.0,1.84,0.1288,,4YR JR,4.0,MAAC,28.1
815073,Ethan Bosacker,pitcher,2023,379,13,150000.0,Xavier,,Pitcher,"6' 2""",210,R,R,2023,16.0,,,82.0,,,,13.0,40.0,,29.0,,101.0,10.0,,,,,,0.22714681,0.0725,0.2525,,,,,,,0.27935223,,,,,,22,22,False,,AA,3,2,"[2024, 2025]",A+,2024,,,,,,,,,5.0,1.0,,,,,,,,,50.0,32.0,3.6,1.0,9.0,1.8,4.3,1.0,5.0,5.0,8.0,3.0,3.489795918367347,16.0,2.0,1.0,0.0,98.0,400.0,38.0,4.0,0.0,9.275510204081632,2.663265306122449,3.48275862,1.1938775510204085,1.1326530612244898,0.78793774,4.747945431300572,-1.2581495129332247,0.18,3.78,1.14,5.4,3.46,4.91,18.0,83.33333333333333,1.56,0.0528,,4YR SR,2.0,Big East,27.0
700380,Joshua Loeschorn,pitcher,2022,590,20,25000.0,Long Island University,,Pitcher,"6' 1""",215,L,R,2022,17.0,,,87.0,,,,10.0,50.0,,29.0,,104.0,11.0,,,,,,0.23015873,0.06937799,0.24880383,,,,,,,0.29166667,,,,,,22,22,False,,AA,3,3,"[2023, 2025, 2025]",A+,2023,,,,,,,,,30.0,7.0,,,,,,,,,30.0,7.0,4.13,1.13,9.53,2.22,4.12,12.0,28.333333333333332,4.29,11.0,3.0,3.061855670103093,16.0,0.0,0.0,1.0,97.0,418.0,33.0,2.0,0.0,9.649484536082474,2.6907216494845363,3.5862069,0.9278350515463918,1.1958762886597938,0.68141593,4.812750623644013,-1.7508949535409206,0.17942584,4.13,1.13,9.53,2.22,4.12,12.0,28.333333333333332,4.29,0.2054,,4YR SR,4.0,NEC,28.4
695038,Sean Hunley,pitcher,2021,581,19,25000.0,Tennessee,,Pitcher,"6' 4""",220,R,R,2021,35.0,,,62.0,,,,8.0,31.0,,13.0,,77.0,5.0,,,,,,0.22545455,0.0443686,0.26279863,,,,,,,0.28421053,,,,,,21,21,False,,AAA,4,4,"[2022, 2023, 2025, 2025]",AA,2022,,,,,,,,,3.0,1.0,,,,,,,,,21.0,18.0,4.5,0.67,4.5,1.5,4.77,1.0,6.0,3.0,7.0,5.0,3.359446886495181,0.0,0.0,0.0,9.0,72.1,293.0,27.0,2.0,0.0,9.58064482444922,1.61751146386805,5.92307692,0.9953916700726464,1.0368663229923398,0.7122093,3.6837696719613655,-0.3243227854661845,0.21843003,6.46,1.76,6.16,5.28,5.81,15.0,30.666666666666668,1.17,0.0211,,4YR SR,2.0,CUSA,26.8
683165,Joseph King,pitcher,2022,277,9,125000.0,California,,Pitcher,"6' 1""",194,R,R,2022,15.0,,,80.0,,,,6.0,31.0,,15.0,,60.0,1.0,,,,,,0.27874564,0.04950495,0.1980198,,,,,,,0.33484163,,,,,,21,21,False,,A+,2,1,[2023],A+,2023,,,,,,,,,8.0,3.0,,,,,,,,,,,1.93,1.07,15.43,5.79,1.6,2.0,4.666666666666667,2.67,5.0,3.0,3.715596460310786,14.0,0.0,0.0,0.0,72.2,303.0,30.0,13.0,0.0,7.431192920621572,1.857798230155393,4.0,0.7431192920621572,1.307339495294536,0.74200913,4.061160443072146,-0.3455639827613601,0.14851485,,,,,,,,,,,4YR JR,2.0,Big West,25.6
694545,Jackson Nezuh,pitcher,2023,434,14,150000.0,University of Louisiana at Lafayette,,Pitcher,"6' 1""",190,R,R,2023,19.0,,,86.0,,,,10.0,63.0,,33.0,,100.0,10.0,,,,,,0.24571429,0.08396947,0.25445293,,,,,,,0.31666667,,,,,,21,21,False,,AA,3,2,"[2024, 2025]",A+,2024,,,,,,,,,46.0,16.0,,,,,,,,,46.0,16.0,2.79,1.27,10.71,3.72,2.87,9.0,38.666666666666664,2.88,9.0,6.0,6.0,18.0,0.0,0.0,0.0,90.0,393.0,60.0,8.0,1.0,10.0,3.3,3.03030303,1.0,1.3222222222222222,0.57391304,4.840054056379531,1.159945943620469,0.17048346,2.79,1.27,10.71,3.72,2.87,9.0,38.666666666666664,2.88,0.184,,4YR JR,4.0,Patriot,25.1
804904,Shane Gray,pitcher,2022,490,16,125000.0,Evansville,,Pitcher,"6' 3""",215,R,R,2022,15.0,,,100.0,,,,12.0,55.0,,25.0,,95.0,4.0,,,,,,0.25575448,0.05952381,0.22619048,,,,,,,0.30985915,,,,,,22,22,False,,A+,2,2,"[2022, 2023]",A,2022,,,,,,,,,1.0,1.0,,,,,,,,,,,0.0,2.0,9.0,9.0,4.1,1.0,1.0,1.0,8.0,3.0,4.393220225364033,15.0,1.0,0.0,0.0,98.1,420.0,48.0,3.0,0.0,8.694915029366314,2.288135534043767,3.8,1.0983050563410082,1.271186407802093,0.65953654,4.477652909192024,-0.0844326838279911,0.16666667,,,,,,,,,,,4YR SR,3.0,MVC,26.9
675375,Cory Lewis,pitcher,2022,264,9,140000.0,UC Santa Barbara,238.0,Pitcher,"6' 5""",220,R,R,2022,16.0,,,61.0,,,,8.0,40.0,,42.0,,107.0,1.0,,,,,,0.18597561,0.11320755,0.2884097,,,,,,,0.24882629,,,,,,21,21,False,,AAA,4,3,"[2023, 2024, 2025]",A+,2023,,,,,,,,,9.0,2.0,,,,,,,,,87.0,68.0,4.15,1.27,9.35,2.08,2.06,2.0,8.666666666666666,4.5,9.0,1.0,3.566037633182234,16.0,0.0,0.0,0.0,88.1,371.0,35.0,7.0,0.0,10.901886478585686,4.2792451598186805,2.54761905,0.8150943161559392,1.1660377022786352,0.68965517,4.26865764214586,-0.7026200089636263,0.17520216,7.27,2.07,10.73,8.38,5.91,24.0,73.0,1.28,0.0519,,4YR JR,,,26.1
685326,McCade Brown,pitcher,2021,79,3,780400.0,Indiana,103.0,Pitcher,"6' 6""",247,R,R,2021,12.0,,,35.0,,,,5.0,29.0,,43.0,,97.0,7.0,,,,,,0.16129032,0.16104869,0.36329588,,,,,,,0.26086957,,,,,,20,20,True,2025-08-24,A,1,1,[2024],A,2024,,,,,,,,,20.0,8.0,,,,,,,,,,,7.36,1.5,12.27,4.91,7.05,6.0,14.666666666666666,2.5,5.0,4.0,3.3934426229508197,12.0,0.0,0.0,0.0,61.0,267.0,23.0,7.0,0.0,14.311475409836063,6.344262295081967,2.25581395,0.7377049180327869,1.278688524590164,0.71794872,4.155388717964048,-0.761946095013228,0.20224719,,,,,,,,,,,4YR JR,2.0,Big Ten,28.5
681475,Luke Albright,pitcher,2021,168,6,301600.0,Kent State,151.0,Pitcher,"6' 4""",215,R,R,2021,15.0,,,65.0,,,,10.0,37.0,,40.0,,102.0,9.0,,,,,,0.20900322,0.11111111,0.28333333,,,,,,,0.27638191,,,,,,21,21,False,,AA,3,3,"[2021, 2022, 2024]",A,2021,,,,,,,,,22.0,11.0,,,,,,,,,130.0,56.0,3.47,1.37,8.49,4.24,4.43,6.0,23.333333333333332,2.0,6.0,4.0,3.402439024390244,15.0,2.0,0.0,0.0,82.0,360.0,31.0,7.0,0.0,11.195121951219512,4.390243902439025,2.55,1.0975609756097562,1.2804878048780488,0.77,5.097320165866759,-1.6948811414765157,0.17222222,5.49,1.47,9.51,4.1,4.37,26.0,123.0,2.32,0.1341,,4YR JR,3.0,MAC,26.2
677354,Alex Williams,pitcher,2022,322,11,125000.0,Stanford,,Pitcher,"6' 3""",220,L,R,2022,18.0,,,87.0,,,,7.0,42.0,,25.0,,96.0,6.0,,,,,,0.2248062,0.05980861,0.22966507,,,,,,,0.28169014,,,,,,22,22,False,,AA,3,3,"[2023, 2024, 2025]",A+,2023,,,,,,,,,107.0,35.0,,,,,,,,,63.0,25.0,5.06,1.32,9.66,3.16,4.36,21.0,99.66666666666669,3.06,8.0,4.0,3.1973683408092612,18.0,2.0,1.0,0.0,101.1,418.0,36.0,9.0,0.0,8.526315575491363,2.2203946811175426,3.84,0.621710510712912,1.105263130156288,0.70240296,3.899644266403283,-0.7022759255940216,0.16985646,4.43,1.48,8.46,3.36,3.14,19.0,67.0,2.52,0.1242,,4YR SR,1.0,ACC,27.5
692284,Frank Elissalt,pitcher,2024,563,19,50000.0,Nova Southeastern University,,Pitcher,"6' 2""",210,S,R,2021,13.0,,,57.0,,,,2.0,39.0,,39.0,,95.0,16.0,,,,,,0.20284698,0.11607143,0.2827381,,,,,,,0.29891304,,,,,,19,19,False,,A+,2,1,[2025],A+,2025,,,,,,,,,6.0,8.0,,,,,,,,,,,5.59,1.55,5.59,7.45,4.34,4.0,9.666666666666666,0.75,6.0,4.0,3.4192138598841417,13.0,2.0,1.0,0.0,76.1,336.0,29.0,13.0,0.0,11.200872989275638,4.598253121913157,2.43589744,0.2358078524058028,1.2576418794976154,0.66849817,4.293277266536515,-0.8740634066523736,0.16666667,,,,,,,,,,,4YR SR,,,27.0
688902,Nick Pinto,pitcher,2024,559,19,25000.0,University of California - Irvine,,Pitcher,"6' 0""",185,L,L,2024,17.0,,,105.0,,,,6.0,46.0,,23.0,,99.0,6.0,,,,,,0.27559055,0.05609756,0.24146341,,,,,,,0.35869565,,,,,,24,24,False,,A,1,1,[2024],A,2024,,,,,,,,,2.0,1.0,,,,,,,,,,,0.0,0.9,5.4,2.7,2.8,2.0,3.3333333333333335,2.0,9.0,2.0,3.911660671930733,16.0,0.0,0.0,0.0,94.1,410.0,41.0,2.0,0.0,9.44522942734494,2.1943462305952894,4.30434783,0.5724381471118146,1.3568904227835603,0.70063694,3.5974768358863676,0.3141838360443656,0.18536585,,,,,,,,,,,4YR GR,1.0,ACC,25.1
699479,Taylor Broadway,pitcher,2021,185,6,30000.0,Ole Miss,,Pitcher,"5' 11""",205,R,R,2021,30.0,,,46.0,,,,4.0,20.0,,9.0,,66.0,1.0,,,,,,0.23834197,0.04433498,0.32512315,,,,,,,0.34146341,,,,,,24,24,False,,AA,3,2,"[2021, 2022]",A+,2021,,,,,,,,,6.0,1.0,,,,,,,,,,,3.0,0.83,9.0,1.5,1.6,6.0,6.0,6.0,4.0,3.0,3.4429529319877643,1.0,0.0,0.0,16.0,49.2,203.0,19.0,4.0,0.0,11.95973123743118,1.6308724414678883,7.33333333,0.7248321962079504,1.1073825219843687,0.71428571,2.6217587511129543,0.82119418087481,0.28078818,,,,,,,,,,,4YR 5S,,,28.6
802419,Thomas Harrington,pitcher,2022,36,0,2050000.0,Campbell University,45.0,Pitcher,"6' 2""",210,R,R,2022,15.0,,,69.0,,,,1.0,32.0,,18.0,,111.0,9.0,,,,,,0.20116618,0.04864865,0.3,,,,,,,0.29437229,,,,,,20,20,True,2025-04-01,A+,2,1,[2023],A+,2023,,,,,,,,,106.0,29.0,,,,,,,,,106.0,29.0,3.87,1.3,10.8,2.95,3.47,18.0,88.33333333333333,3.66,12.0,2.0,2.5251799254158054,15.0,0.0,0.0,0.0,92.2,370.0,26.0,7.0,0.0,10.780575835429016,1.748201486826327,6.16666667,0.0971223048236848,0.9388489466289534,0.67653277,3.129439746903482,-0.604259821487676,0.25135135,3.87,1.3,10.8,2.95,3.47,18.0,88.33333333333333,3.66,0.2048,,4YR SO,3.0,CAA,27.0
688730,Marques Johnson,pitcher,2022,339,11,122500.0,Long Beach State,,Pitcher,"6' 0""",213,R,R,2022,14.0,,,30.0,,,,3.0,16.0,,21.0,,51.0,3.0,,,,,,0.18518519,0.11290323,0.27419355,,,,,,,0.25,,,,,,21,21,False,,AA,3,3,"[2023, 2024, 2025]",A,2023,,,,,,,,,0.0,1.0,,,,,,,,,45.0,16.0,0.0,3.0,0.0,13.5,12.1,1.0,0.6666666666666666,0.0,1.0,1.0,3.2481203939142556,6.0,0.0,0.0,0.0,44.1,186.0,16.0,6.0,0.0,10.353383755601689,4.2631580170124606,2.42857143,0.6090225738589229,1.150375972844632,0.76305221,4.256570833335461,-1.0084504394212055,0.16129032,2.9,1.42,13.06,4.65,1.94,24.0,31.0,2.81,0.2148,,4YR SR,2.0,Big West,28.9
814109,Jeremy Lee,pitcher,2023,387,13,150000.0,University of South Alabama,,Pitcher,"5' 11""",203,R,R,2023,14.0,,,68.0,,,,7.0,52.0,,37.0,,65.0,16.0,,,,,,0.26254826,0.11858974,0.20833333,,,,,,,0.32620321,,,,,,21,21,False,,A+,2,2,"[2023, 2024]",A,2023,,,,,,,,,5.0,3.0,,,,,,,,,49.0,26.0,0.0,2.33,15.0,9.0,2.77,2.0,3.0,1.67,2.0,8.0,6.409090909090909,13.0,1.0,0.0,0.0,66.0,312.0,47.0,4.0,0.0,8.863636363636363,5.045454545454546,1.75675676,0.9545454545454546,1.5909090909090908,0.6205036,6.002680319005793,0.406410590085116,0.08974359,5.27,1.6,7.83,4.15,4.17,15.0,56.333333333333336,1.88,0.0885,,4YR JR,4.0,SWAC,28.3
685001,Chandler Jozwiak,pitcher,2021,389,13,125000.0,Texas A&M,,Pitcher,"6' 0""",190,L,L,2021,28.0,,,54.0,,,,4.0,26.0,,18.0,,79.0,15.0,,,,,,0.23275862,0.06792453,0.29811321,,,,,,,0.33557047,,,,,,22,22,False,,AA,3,4,"[2021, 2022, 2023, 2024]",A,2021,,,,,,,,,14.0,3.0,,,,,,,,,45.0,30.0,5.79,1.71,13.5,2.89,1.71,7.0,9.333333333333334,4.67,2.0,4.0,3.4838709677419355,0.0,0.0,0.0,8.0,62.0,265.0,24.0,7.0,0.0,11.46774193548387,2.6129032258064515,4.38888889,0.5806451612903226,1.1612903225806452,0.74938575,3.515566908928656,-0.0316959411867205,0.23018868,3.66,1.37,7.84,5.23,4.67,40.0,51.666666666666664,1.5,0.0694,,4YR SR,1.0,SEC,25.8
